21.11.2018,10:36:46,10.6128,2.46
21.11.2018,10:37:46,10.6294,2.49
21.11.2018,10:38:46,10.6461,2.53
21.11.2018,10:39:46,10.6628,2.64
21.11.2018,10:40:46,10.6794,2.5
21.11.2018,10:41:46,10.6961,2.41
21.11.2018,10:42:46,10.7128,2.45
21.11.2018,10:43:46,10.7294,2.55
21.11.2018,10:44:46,10.7461,2.64
21.11.2018,10:45:46,10.7628,2.65
21.11.2018,10:46:46,10.7794,2.69
21.11.2018,10:47:46,10.7961,2.65
21.11.2018,10:48:46,10.8128,2.67
21.11.2018,10:49:46,10.8294,2.76
21.11.2018,10:50:46,10.8461,2.81
21.11.2018,10:51:46,10.8628,2.96
21.11.2018,10:52:46,10.8794,2.94
21.11.2018,10:53:46,10.8961,2.85
21.11.2018,10:54:46,10.9128,2.9
21.11.2018,10:55:46,10.9294,3.
21.11.2018,10:56:46,10.9461,3.04
21.11.2018,10:57:46,10.9628,2.96
21.11.2018,10:58:46,10.9794,2.93
21.11.2018,10:59:46,10.9961,2.95
21.11.2018,11:00:46,11.0128,2.96
21.11.2018,11:01:46,11.0294,3.
21.11.2018,11:02:46,11.0461,3.04
21.11.2018,11:03:46,11.0628,2.93
21.11.2018,11:04:46,11.0794,3.
21.11.2018,11:05:46,11.0961,2.96
21.11.2018,11:06:46,11.1128,2.97
21.11.2018,11:07:46,11.1294,3.03
21.11.2018,11:08:46,11.1461,3.07
21.11.2018,11:09:46,11.1628,3.32
21.11.2018,11:10:46,11.1794,3.39
21.11.2018,11:11:46,11.1961,3.42
21.11.2018,11:12:46,11.2128,3.51
21.11.2018,11:13:46,11.2294,3.47
21.11.2018,11:14:46,11.2461,3.38
21.11.2018,11:15:46,11.2628,3.41
21.11.2018,11:16:46,11.2794,3.44
21.11.2018,11:17:46,11.2961,3.6
21.11.2018,11:18:46,11.3128,3.62
21.11.2018,11:19:46,11.3294,3.61
21.11.2018,11:20:46,11.3461,3.64
21.11.2018,11:21:46,11.3628,3.62
21.11.2018,11:22:46,11.3794,3.67
21.11.2018,11:23:46,11.3961,3.77
21.11.2018,11:24:46,11.4128,3.82
21.11.2018,11:25:46,11.4294,3.88
21.11.2018,11:26:46,11.4461,3.87
21.11.2018,11:27:46,11.4628,3.84
21.11.2018,11:28:46,11.4794,3.76
21.11.2018,11:29:46,11.4961,3.76
21.11.2018,11:30:46,11.5128,3.76
21.11.2018,11:31:46,11.5294,3.7
21.11.2018,11:32:46,11.5461,3.72
21.11.2018,11:33:46,11.5628,3.74
21.11.2018,11:34:46,11.5794,3.69
21.11.2018,11:35:46,11.5961,3.68
21.11.2018,11:36:46,11.6128,3.72
21.11.2018,11:37:46,11.6294,3.77
21.11.2018,11:38:46,11.6461,3.79
21.11.2018,11:39:46,11.6628,3.8
21.11.2018,11:40:46,11.6794,3.8
21.11.2018,11:41:46,11.6961,3.76
21.11.2018,11:42:46,11.7128,3.68
21.11.2018,11:43:46,11.7294,3.7
21.11.2018,11:44:46,11.7461,3.73
21.11.2018,11:45:46,11.7628,3.73
21.11.2018,11:46:46,11.7794,3.8
21.11.2018,11:47:46,11.7961,3.89
21.11.2018,11:48:46,11.8128,3.95
21.11.2018,11:49:46,11.8294,3.87
21.11.2018,11:50:46,11.8461,3.85
21.11.2018,11:51:46,11.8628,3.92
21.11.2018,11:52:46,11.8794,3.99
21.11.2018,11:53:46,11.8961,4.04
21.11.2018,11:54:46,11.9128,4.13
21.11.2018,11:55:46,11.9294,4.21
21.11.2018,11:56:46,11.9461,4.29
21.11.2018,11:57:46,11.9628,4.35
21.11.2018,11:58:46,11.9794,4.38
21.11.2018,11:59:46,11.9961,4.46
21.11.2018,12:00:46,12.0128,4.54
21.11.2018,12:01:46,12.0294,4.54
21.11.2018,12:02:46,12.0461,4.56
21.11.2018,12:03:46,12.0628,4.63
21.11.2018,12:04:46,12.0794,4.6
21.11.2018,12:05:46,12.0961,4.66
21.11.2018,12:06:46,12.1128,4.63
21.11.2018,12:07:46,12.1294,4.77
21.11.2018,12:08:46,12.1461,4.9
21.11.2018,12:09:46,12.1628,4.93
21.11.2018,12:10:46,12.1794,5.04
21.11.2018,12:11:46,12.1961,5.05
21.11.2018,12:12:46,12.2128,5.07
21.11.2018,12:13:46,12.2294,5.08
21.11.2018,12:14:46,12.2461,5.1
21.11.2018,12:15:46,12.2628,5.03
21.11.2018,12:16:46,12.2794,5.04
21.11.2018,12:17:46,12.2961,5.18
21.11.2018,12:18:46,12.3128,5.24
21.11.2018,12:19:46,12.3294,5.12
21.11.2018,12:20:46,12.3461,5.18
21.11.2018,12:21:46,12.3628,5.31
21.11.2018,12:22:46,12.3794,5.41
21.11.2018,12:23:46,12.3961,5.53
21.11.2018,12:24:46,12.4128,5.54
21.11.2018,12:25:46,12.4294,5.57
21.11.2018,12:26:46,12.4461,5.61
21.11.2018,12:27:46,12.4628,5.67
21.11.2018,12:28:46,12.4794,5.49
21.11.2018,12:29:46,12.4961,5.61
21.11.2018,12:30:46,12.5128,5.66
21.11.2018,12:31:46,12.5294,5.77
21.11.2018,12:32:46,12.5461,5.82
21.11.2018,12:33:46,12.5628,5.81
21.11.2018,12:34:46,12.5794,5.65
21.11.2018,12:35:46,12.5961,5.61
21.11.2018,12:36:46,12.6128,5.51
21.11.2018,12:37:46,12.6294,5.43
21.11.2018,12:38:46,12.6461,5.51
21.11.2018,12:39:46,12.6628,5.56
21.11.2018,12:40:46,12.6794,5.6
21.11.2018,12:41:46,12.6961,5.61
21.11.2018,12:42:46,12.7128,5.44
21.11.2018,12:43:46,12.7294,5.45
21.11.2018,12:44:46,12.7461,5.53
21.11.2018,12:45:46,12.7628,5.65
21.11.2018,12:46:46,12.7794,5.73
21.11.2018,12:47:46,12.7961,5.99
21.11.2018,12:48:46,12.8128,6.13
21.11.2018,12:49:46,12.8294,6.13
21.11.2018,12:50:46,12.8461,6.06
21.11.2018,12:51:46,12.8628,5.88
21.11.2018,12:52:46,12.8794,5.69
21.11.2018,12:53:46,12.8961,5.68
21.11.2018,12:54:46,12.9128,5.63
21.11.2018,12:55:46,12.9294,5.46
21.11.2018,12:56:46,12.9461,5.61
21.11.2018,12:57:46,12.9628,5.77
21.11.2018,12:58:46,12.9794,5.82
21.11.2018,12:59:46,12.9961,5.94
21.11.2018,13:00:46,13.0128,5.87
21.11.2018,13:01:46,13.0294,5.75
21.11.2018,13:02:46,13.0461,5.67
21.11.2018,13:03:46,13.0628,5.61
21.11.2018,13:04:46,13.0794,5.64
21.11.2018,13:05:46,13.0961,5.64
21.11.2018,13:06:46,13.1128,5.68
21.11.2018,13:07:46,13.1294,5.64
21.11.2018,13:08:46,13.1461,5.62
21.11.2018,13:09:46,13.1628,5.72
21.11.2018,13:10:46,13.1794,5.92
21.11.2018,13:11:46,13.1961,6.06
21.11.2018,13:12:46,13.2128,6.03
21.11.2018,13:13:46,13.2294,5.96
21.11.2018,13:14:46,13.2461,5.9
21.11.2018,13:15:46,13.2628,5.82
21.11.2018,13:16:46,13.2794,5.77
21.11.2018,13:17:46,13.2961,5.86
21.11.2018,13:18:46,13.3128,5.91
21.11.2018,13:19:46,13.3294,5.99
21.11.2018,13:20:46,13.3461,6.1
21.11.2018,13:21:46,13.3628,6.
21.11.2018,13:22:46,13.3794,5.91
21.11.2018,13:23:46,13.3961,5.89
21.11.2018,13:24:46,13.4128,5.89
21.11.2018,13:25:46,13.4294,6.01
21.11.2018,13:26:46,13.4461,6.03
21.11.2018,13:27:46,13.4628,6.03
21.11.2018,13:28:46,13.4794,6.01
21.11.2018,13:29:46,13.4961,6.05
21.11.2018,13:30:46,13.5128,6.09
21.11.2018,13:31:46,13.5294,6.04
21.11.2018,13:32:46,13.5461,6.11
21.11.2018,13:33:46,13.5628,6.14
21.11.2018,13:34:46,13.5794,6.18
21.11.2018,13:35:46,13.5961,6.14
21.11.2018,13:36:46,13.6128,6.17
21.11.2018,13:37:46,13.6294,6.18
21.11.2018,13:38:46,13.6461,6.17
21.11.2018,13:39:46,13.6628,6.22
21.11.2018,13:40:46,13.6794,6.26
21.11.2018,13:41:46,13.6961,6.24
21.11.2018,13:42:46,13.7128,6.23
21.11.2018,13:43:46,13.7294,6.23
21.11.2018,13:44:46,13.7461,6.28
21.11.2018,13:45:46,13.7628,6.25
21.11.2018,13:46:46,13.7794,6.25
21.11.2018,13:47:46,13.7961,6.39
21.11.2018,13:48:46,13.8128,6.48
21.11.2018,13:49:46,13.8294,6.44
21.11.2018,13:50:46,13.8461,6.47
21.11.2018,13:51:46,13.8628,6.54
21.11.2018,13:52:46,13.8794,6.43
21.11.2018,13:53:46,13.8961,6.41
21.11.2018,13:54:46,13.9128,6.53
21.11.2018,13:55:46,13.9294,6.58
21.11.2018,13:56:46,13.9461,6.5
21.11.2018,13:57:46,13.9628,6.55
21.11.2018,13:58:46,13.9794,6.6
21.11.2018,13:59:46,13.9961,6.52
21.11.2018,14:00:46,14.0128,6.47
21.11.2018,14:01:46,14.0294,6.5
21.11.2018,14:02:46,14.0461,6.48
21.11.2018,14:03:46,14.0628,6.52
21.11.2018,14:04:46,14.0794,6.49
21.11.2018,14:05:46,14.0961,6.4
21.11.2018,14:06:46,14.1128,6.44
21.11.2018,14:07:46,14.1294,6.47
21.11.2018,14:08:46,14.1461,6.47
21.11.2018,14:09:46,14.1628,6.52
21.11.2018,14:10:46,14.1794,6.59
21.11.2018,14:11:46,14.1961,6.65
21.11.2018,14:12:46,14.2128,6.75
21.11.2018,14:13:46,14.2294,6.76
21.11.2018,14:14:46,14.2461,6.68
21.11.2018,14:15:46,14.2628,6.67
21.11.2018,14:16:46,14.2794,6.7
21.11.2018,14:17:46,14.2961,6.76
21.11.2018,14:18:46,14.3128,6.87
21.11.2018,14:19:46,14.3294,6.94
21.11.2018,14:20:46,14.3461,6.87
21.11.2018,14:21:46,14.3628,6.69
21.11.2018,14:22:46,14.3794,6.6
21.11.2018,14:23:46,14.3961,6.43
21.11.2018,14:24:46,14.4128,6.33
21.11.2018,14:25:46,14.4294,6.44
21.11.2018,14:26:46,14.4461,6.57
21.11.2018,14:27:46,14.4628,6.57
21.11.2018,14:28:46,14.4794,6.39
21.11.2018,14:29:46,14.4961,6.25
21.11.2018,14:30:46,14.5128,6.14
21.11.2018,14:31:46,14.5294,6.06
21.11.2018,14:32:46,14.5461,6.08
21.11.2018,14:33:46,14.5628,6.09
21.11.2018,14:34:46,14.5794,6.13
21.11.2018,14:35:46,14.5961,6.21
21.11.2018,14:36:46,14.6128,6.21
21.11.2018,14:37:46,14.6294,6.15
21.11.2018,14:38:46,14.6461,6.15
21.11.2018,14:39:46,14.6628,6.16
21.11.2018,14:40:46,14.6794,6.17
21.11.2018,14:41:46,14.6961,6.13
21.11.2018,14:42:46,14.7128,6.14
21.11.2018,14:43:46,14.7294,6.14
21.11.2018,14:44:46,14.7461,6.12
21.11.2018,14:45:46,14.7628,6.05
21.11.2018,14:46:46,14.7794,6.01
21.11.2018,14:47:46,14.7961,6.
21.11.2018,14:48:46,14.8128,5.97
21.11.2018,14:49:46,14.8294,5.94
21.11.2018,14:50:46,14.8461,6.01
21.11.2018,14:51:46,14.8628,6.01
21.11.2018,14:52:46,14.8794,5.97
21.11.2018,14:53:46,14.8961,5.9
21.11.2018,14:54:46,14.9128,5.93
21.11.2018,14:55:46,14.9294,5.96
21.11.2018,14:56:46,14.9461,5.91
21.11.2018,14:57:46,14.9628,5.86
